protein,seq_len,anchor_positions,alpha,intervention_target,P_L5,P_L2,P_L,kl_div,l10h9_top3_mass,l10h9_anchor_mass,l10h9_top1_mass,l10h9_entropy,l10h9_entropy_norm
1CUKA,203,"[81, 116, 172]",8.0,v_only,0.875,0.6534653465346535,0.43349753694581283,0.00421847403049469,0.9842295050621033,0.981402575969696,0.8748759031295776,0.8281592130661011,0.10803951999147524
1CUKA,203,"[81, 116, 172]",10.0,v_only,0.875,0.6435643564356436,0.43349753694581283,0.008827743120491505,0.9842295050621033,0.981402575969696,0.8748759031295776,0.8281592130661011,0.10803951999147524
1CUKA,203,"[81, 116, 172]",12.0,v_only,0.875,0.6534653465346535,0.43842364532019706,0.01863420195877552,0.9842295050621033,0.981402575969696,0.8748759031295776,0.8281592130661011,0.10803951999147524
1CUKA,203,"[81, 116, 172]",14.0,v_only,0.875,0.6831683168316832,0.458128078817734,0.040992118418216705,0.9842295050621033,0.981402575969696,0.8748759031295776,0.8281592130661011,0.10803951999147524
1CUKA,203,"[81, 116, 172]",16.0,v_only,0.825,0.6633663366336634,0.4236453201970443,0.1073891744017601,0.9842295050621033,0.981402575969696,0.8748759031295776,0.8281592130661011,0.10803951999147524
1CUKA,203,"[81, 116, 172]",32.0,v_only,0.2,0.1485148514851485,0.13793103448275862,0.5555284023284912,0.9842295050621033,0.981402575969696,0.8748759031295776,0.8281592130661011,0.10803951999147524
1D2SA,170,"[90, 19, 17]",0.0,ln_all,0.6176470588235294,0.4235294117647059,0.28823529411764703,0.0,0.9750529527664185,0.9710237979888916,0.9689644575119019,0.3477172255516052,0.0469292589024679
1D2SA,170,"[90, 19, 17]",0.5,ln_all,0.5882352941176471,0.4117647058823529,0.2823529411764706,0.004181642550975084,0.8354067802429199,0.8141155242919922,0.8123722076416016,1.7212281227111816,0.23230359115163754
1D2SA,170,"[90, 19, 17]",1.0,ln_all,0.6470588235294118,0.4235294117647059,0.2823529411764706,0.02162044495344162,0.4085383713245392,0.3773384392261505,0.37654316425323486,4.963953971862793,0.6699543882415734
1D2SA,170,"[90, 19, 17]",2.0,ln_all,0.6764705882352942,0.43529411764705883,0.2823529411764706,0.07151352614164352,0.08624748885631561,0.010262606665492058,0.032491184771060944,6.959771633148193,0.9393176433981115
1D2SA,170,"[90, 19, 17]",4.0,ln_all,0.6176470588235294,0.43529411764705883,0.27058823529411763,0.12195553630590439,0.08707065880298615,2.2820049707661383e-06,0.03287198767066002,6.947312355041504,0.9376360911336842
1D2SA,170,"[90, 19, 17]",8.0,ln_all,0.6764705882352942,0.4235294117647059,0.27058823529411763,0.25815895199775696,0.08693219721317291,1.723724787038028e-13,0.03256499767303467,6.947815418243408,0.93770398648517
1D2SA,170,"[90, 19, 17]",10.0,ln_all,0.6176470588235294,0.43529411764705883,0.27647058823529413,0.39367160201072693,0.08693219721317291,6.121416450811693e-17,0.03239351883530617,6.948705673217773,0.9378241387327755
1D2SA,170,"[90, 19, 17]",12.0,ln_all,0.6470588235294118,0.36470588235294116,0.2235294117647059,0.38169702887535095,0.08693219721317291,2.753337231072669e-20,0.032274577766656876,6.949316024780273,0.937906514135526
1D2SA,170,"[90, 19, 17]",14.0,ln_all,0.23529411764705882,0.17647058823529413,0.12941176470588237,0.39717134833335876,0.08693219721317291,1.7298170328678935e-23,0.03220019116997719,6.949675559997559,0.9379550383962086
1D2SA,170,"[90, 19, 17]",16.0,ln_all,0.0,0.011764705882352941,0.01764705882352941,0.44379425048828125,0.08693219721317291,1.5225511590319202e-26,0.03215565159916878,6.949875354766846,0.9379820034694528
1D2SA,170,"[90, 19, 17]",32.0,ln_all,0.0,0.0,0.011764705882352941,1.2594548463821411,0.08693219721317291,0.0,0.0320940725505352,6.950118064880371,0.9380147605632028
1D2SA,170,"[90, 19, 17]",0.0,k_only,0.6176470588235294,0.4235294117647059,0.28823529411764703,0.0,0.9750529527664185,0.9710237979888916,0.9689644575119019,0.3477172255516052,0.0469292589024679
1D2SA,170,"[90, 19, 17]",0.5,k_only,0.6176470588235294,0.4235294117647059,0.28823529411764703,3.9614892557438e-06,0.964948296546936,0.9591754078865051,0.9571314454078674,0.46406838297843933,0.06263246020871245
1D2SA,170,"[90, 19, 17]",1.0,k_only,0.6176470588235294,0.4235294117647059,0.2823529411764706,2.1814186766278e-05,0.9508556127548218,0.9427765607833862,0.9407589435577393,0.6190659403800964,0.08355152882549849
1D2SA,170,"[90, 19, 17]",2.0,k_only,0.6176470588235294,0.4235294117647059,0.2823529411764706,0.00016781355952844024,0.9059731960296631,0.8904309272766113,0.8885149955749512,1.0856322050094604,0.14652111278330912
1D2SA,170,"[90, 19, 17]",4.0,k_only,0.6470588235294118,0.4117647058823529,0.27647058823529413,0.0021203006617724895,0.7008378505706787,0.6701016426086426,0.6686680912971497,2.852618455886841,0.38500039753251664
1D2SA,170,"[90, 19, 17]",8.0,k_only,0.7058823529411765,0.4,0.27647058823529413,0.020232748240232468,0.16102339327335358,0.11475201696157455,0.1144942194223404,6.57533073425293,0.8874320157927119
1D2SA,170,"[90, 19, 17]",10.0,k_only,0.7058823529411765,0.4,0.27058823529411763,0.02754037268459797,0.08989308774471283,0.030853431671857834,0.03167010098695755,6.923099517822266,0.9343682331642599
1D2SA,170,"[90, 19, 17]",12.0,k_only,0.7058823529411765,0.4,0.27058823529411763,0.030721252784132957,0.08632790297269821,0.00807769875973463,0.03238076716661453,6.964611053466797,0.9399707902438259
1D2SA,170,"[90, 19, 17]",14.0,k_only,0.7058823529411765,0.4117647058823529,0.27058823529411763,0.03204410523176193,0.08688473701477051,0.0023134697694331408,0.03255622088909149,6.961688995361328,0.939576418003158
1D2SA,170,"[90, 19, 17]",16.0,k_only,0.7058823529411765,0.4117647058823529,0.27058823529411763,0.032640159130096436,0.08702681958675385,0.0007837538723833859,0.032600048929452896,6.957709312438965,0.9390393046349117
1D2SA,170,"[90, 19, 17]",32.0,k_only,0.7058823529411765,0.4117647058823529,0.27058823529411763,0.033295828849077225,0.08693219721317291,4.364326741779223e-06,0.032617855817079544,6.953562259674072,0.9384796023866924
1D2SA,170,"[90, 19, 17]",0.0,q_only,0.6176470588235294,0.4235294117647059,0.28823529411764703,0.0,0.9750529527664185,0.9710237979888916,0.9689644575119019,0.3477172255516052,0.0469292589024679
1D2SA,170,"[90, 19, 17]",0.5,q_only,0.6176470588235294,0.4235294117647059,0.28823529411764703,8.84982114257582e-07,0.9750529527664185,0.9712288975715637,0.9691740274429321,0.3451339602470398,0.04658061144590489
1D2SA,170,"[90, 19, 17]",1.0,q_only,0.6176470588235294,0.4235294117647059,0.28823529411764703,2.974448761960957e-06,0.9750529527664185,0.9713966846466064,0.96934574842453,0.34303122758865356,0.046296818530062026
1D2SA,170,"[90, 19, 17]",2.0,q_only,0.6176470588235294,0.4235294117647059,0.28823529411764703,8.11224163044244e-06,0.9750723838806152,0.9716434478759766,0.9695990085601807,0.3399658203125,0.0458830993320099
1D2SA,170,"[90, 19, 17]",4.0,q_only,0.6470588235294118,0.4235294117647059,0.28823529411764703,1.6152096577570774e-05,0.975371241569519,0.9719087481498718,0.9698728919029236,0.3367491662502289,0.04544896728391097
1D2SA,170,"[90, 19, 17]",8.0,q_only,0.6470588235294118,0.4235294117647059,0.28823529411764703,2.1791753169964068e-05,0.975371241569519,0.9720713496208191,0.970042884349823,0.33492544293403625,0.045202830545829326
1D2SA,170,"[90, 19, 17]",10.0,q_only,0.6470588235294118,0.4235294117647059,0.28823529411764703,2.253027560072951e-05,0.975371241569519,0.9720947742462158,0.9700677990913391,0.3347051739692688,0.045173102196135545
1D2SA,170,"[90, 19, 17]",12.0,q_only,0.6470588235294118,0.4235294117647059,0.28823529411764703,2.286155358888209e-05,0.975371241569519,0.9721067547798157,0.9700806736946106,0.3346102237701416,0.04516028735076626
1D2SA,170,"[90, 19, 17]",14.0,q_only,0.6470588235294118,0.4235294117647059,0.28823529411764703,2.3029180738376454e-05,0.975371241569519,0.9721131920814514,0.9700876474380493,0.3345675468444824,0.04515452750815206
1D2SA,170,"[90, 19, 17]",16.0,q_only,0.6470588235294118,0.4235294117647059,0.28823529411764703,2.310827767360024e-05,0.975371241569519,0.9721171259880066,0.9700918793678284,0.3345476984977722,0.04515184869866809
1D2SA,170,"[90, 19, 17]",32.0,q_only,0.6470588235294118,0.4235294117647059,0.28823529411764703,2.3219907234306447e-05,0.975371241569519,0.9721243977546692,0.970099687576294,0.33452722430229187,0.045149085422218405
1D2SA,170,"[90, 19, 17]",0.0,v_only,0.6176470588235294,0.4235294117647059,0.28823529411764703,0.0,0.9750529527664185,0.9710237979888916,0.9689644575119019,0.3477172255516052,0.0469292589024679
1D2SA,170,"[90, 19, 17]",0.5,v_only,0.6176470588235294,0.4235294117647059,0.27647058823529413,0.00013008384848944843,0.9750529527664185,0.9710237979888916,0.9689644575119019,0.3477172255516052,0.0469292589024679
1D2SA,170,"[90, 19, 17]",1.0,v_only,0.6176470588235294,0.4235294117647059,0.27647058823529413,0.0005207552458159626,0.9750529527664185,0.9710237979888916,0.9689644575119019,0.3477172255516052,0.0469292589024679
1D2SA,170,"[90, 19, 17]",2.0,v_only,0.6176470588235294,0.4235294117647059,0.27058823529411763,0.0020895893685519695,0.9750529527664185,0.9710237979888916,0.9689644575119019,0.3477172255516052,0.0469292589024679
1D2SA,170,"[90, 19, 17]",4.0,v_only,0.6176470588235294,0.4235294117647059,0.27058823529411763,0.008303831331431866,0.9750529527664185,0.9710237979888916,0.9689644575119019,0.3477172255516052,0.0469292589024679
1D2SA,170,"[90, 19, 17]",8.0,v_only,0.6470588235294118,0.43529411764705883,0.29411764705882354,0.03269113600254059,0.9750529527664185,0.9710237979888916,0.9689644575119019,0.3477172255516052,0.0469292589024679
1D2SA,170,"[90, 19, 17]",10.0,v_only,0.6764705882352942,0.43529411764705883,0.28823529411764703,0.056589677929878235,0.9750529527664185,0.9710237979888916,0.9689644575119019,0.3477172255516052,0.0469292589024679
1D2SA,170,"[90, 19, 17]",12.0,v_only,0.7058823529411765,0.4117647058823529,0.29411764705882354,0.0962696447968483,0.9750529527664185,0.9710237979888916,0.9689644575119019,0.3477172255516052,0.0469292589024679
1D2SA,170,"[90, 19, 17]",14.0,v_only,0.7058823529411765,0.4235294117647059,0.3,0.14934557676315308,0.9750529527664185,0.9710237979888916,0.9689644575119019,0.3477172255516052,0.0469292589024679
1D2SA,170,"[90, 19, 17]",16.0,v_only,0.7058823529411765,0.4470588235294118,0.3,0.20297566056251526,0.9750529527664185,0.9710237979888916,0.9689644575119019,0.3477172255516052,0.0469292589024679
1D2SA,170,"[90, 19, 17]",32.0,v_only,0.0,0.0,0.0058823529411764705,0.5463273525238037,0.9750529527664185,0.9710237979888916,0.9689644575119019,0.3477172255516052,0.0469292589024679
1DCSA,311,"[219, 182, 33]",0.0,ln_all,0.8064516129032258,0.7290322580645161,0.5755627009646302,0.0,0.9320513010025024,0.9162271618843079,0.4313772916793823,2.2273120880126953,0.2689740061452717
1DCSA,311,"[219, 182, 33]",0.5,ln_all,0.8225806451612904,0.7419354838709677,0.5691318327974276,0.0005524263251572847,0.6607952117919922,0.6353811621665955,0.3050823509693146,4.550909042358398,0.5495755369504839
1DCSA,311,"[219, 182, 33]",1.0,ln_all,0.8387096774193549,0.7354838709677419,0.5594855305466238,0.0021228156983852386,0.23866602778434753,0.22143884003162384,0.10938557237386703,7.07425594329834,0.8542992119544888
1DCSA,311,"[219, 182, 33]",2.0,ln_all,0.8225806451612904,0.7096774193548387,0.5594855305466238,0.004212049767374992,0.09048062562942505,0.007090851664543152,0.04474934563040733,7.770011901855469,0.9383198880329495
1DCSA,311,"[219, 182, 33]",4.0,ln_all,0.8387096774193549,0.7161290322580646,0.5562700964630225,0.004587170202285051,0.09186766296625137,7.77943387220148e-06,0.045642465353012085,7.750621795654297,0.9359783057407415
1DCSA,311,"[219, 182, 33]",8.0,ln_all,0.8387096774193549,0.7161290322580646,0.5594855305466238,0.00884597934782505,0.09186872839927673,1.4109662049843763e-10,0.04701915755867958,7.743879795074463,0.9351641302530981
1DCSA,311,"[219, 182, 33]",10.0,ln_all,0.7741935483870968,0.6774193548387096,0.5755627009646302,0.05082271620631218,0.09186872839927673,1.318291504605329e-12,0.04772213101387024,7.7409162521362305,0.9348062477539324
1DCSA,311,"[219, 182, 33]",12.0,ln_all,0.43548387096774194,0.3225806451612903,0.2733118971061093,0.24083095788955688,0.09186872839927673,1.4848479095038412e-14,0.04836246743798256,7.738372802734375,0.9344990964666356
1DCSA,311,"[219, 182, 33]",14.0,ln_all,0.06451612903225806,0.05806451612903226,0.08038585209003216,0.39236539602279663,0.09186872839927673,1.8314338597762609e-16,0.04890551045536995,7.73631477355957,0.9342505653537797
1DCSA,311,"[219, 182, 33]",16.0,ln_all,0.0967741935483871,0.07096774193548387,0.06430868167202572,0.4284019470214844,0.09186872839927673,2.368705096324959e-18,0.049335405230522156,7.734748840332031,0.9340614605867227
1DCSA,311,"[219, 182, 33]",32.0,ln_all,0.08064516129032258,0.03870967741935484,0.05466237942122187,1.3666712045669556,0.09186872839927673,2.7900009441881594e-33,0.04983045905828476,7.73306131362915,0.9338576719842211
1DCSA,311,"[219, 182, 33]",0.0,k_only,0.8064516129032258,0.7290322580645161,0.5755627009646302,0.0,0.9320513010025024,0.9162271618843079,0.4313772916793823,2.2273120880126953,0.2689740061452717
1DCSA,311,"[219, 182, 33]",0.5,k_only,0.8064516129032258,0.7354838709677419,0.5755627009646302,1.806057753128698e-06,0.9074159860610962,0.8878477811813354,0.41967591643333435,2.494861602783203,0.3012837418205521
1DCSA,311,"[219, 182, 33]",1.0,k_only,0.8064516129032258,0.7354838709677419,0.5787781350482315,8.885346687748097e-06,0.875747799873352,0.8517006039619446,0.4039872884750366,2.8216166496276855,0.3407432385165739
1DCSA,311,"[219, 182, 33]",2.0,k_only,0.8225806451612904,0.7354838709677419,0.5787781350482315,5.1631654059747234e-05,0.7815996408462524,0.7527114748954773,0.3591703772544861,3.6545560359954834,0.44133041928630085
1DCSA,311,"[219, 182, 33]",4.0,k_only,0.8225806451612904,0.7290322580645161,0.5787781350482315,0.00033532860106788576,0.48235470056533813,0.46546438336372375,0.22524091601371765,5.708573818206787,0.6893771095316472
1DCSA,311,"[219, 182, 33]",8.0,k_only,0.8225806451612904,0.7354838709677419,0.5659163987138264,0.001194837735965848,0.10419726371765137,0.06465870887041092,0.04156294837594032,7.685544967651367,0.9281195170108726
1DCSA,311,"[219, 182, 33]",10.0,k_only,0.8225806451612904,0.7354838709677419,0.5659163987138264,0.001374928280711174,0.09053578227758408,0.01906079426407814,0.043765850365161896,7.771689414978027,0.9385224673784145
1DCSA,311,"[219, 182, 33]",12.0,k_only,0.8225806451612904,0.7354838709677419,0.5627009646302251,0.0014469994930550456,0.09078354388475418,0.005553754512220621,0.044415224343538284,7.771622180938721,0.9385143480811687
1DCSA,311,"[219, 182, 33]",14.0,k_only,0.8225806451612904,0.7354838709677419,0.5627009646302251,0.0014749120455235243,0.09137848019599915,0.0016517145559191704,0.044600144028663635,7.764321804046631,0.9376327421178178
1DCSA,311,"[219, 182, 33]",16.0,k_only,0.8225806451612904,0.7354838709677419,0.5627009646302251,0.0014860170194879174,0.09152522683143616,0.0005072088097222149,0.04465322196483612,7.760103225708008,0.937123299403398
1DCSA,311,"[219, 182, 33]",32.0,k_only,0.8225806451612904,0.7354838709677419,0.5627009646302251,0.0014941093977540731,0.09158985316753387,1.7117469042204903e-07,0.044675588607788086,7.7569475173950195,0.9367422106858633
1DCSA,311,"[219, 182, 33]",0.0,q_only,0.8064516129032258,0.7290322580645161,0.5755627009646302,0.0,0.9320513010025024,0.9162271618843079,0.4313772916793823,2.2273120880126953,0.2689740061452717
1DCSA,311,"[219, 182, 33]",0.5,q_only,0.8064516129032258,0.7290322580645161,0.5755627009646302,6.85133727529319e-07,0.9320513010025024,0.9163456559181213,0.4315921366214752,2.225743532180786,0.26878458466803834
1DCSA,311,"[219, 182, 33]",1.0,q_only,0.8064516129032258,0.7290322580645161,0.572347266881029,2.5472722882113885e-06,0.9322317838668823,0.9164527058601379,0.4318014979362488,2.224310874938965,0.2686115745363017
1DCSA,311,"[219, 182, 33]",2.0,q_only,0.8064516129032258,0.7290322580645161,0.572347266881029,8.63200330059044e-06,0.9322317838668823,0.9166321754455566,0.43219611048698425,2.221867084503174,0.2683164582357025
1DCSA,311,"[219, 182, 33]",4.0,q_only,0.8225806451612904,0.7354838709677419,0.572347266881029,2.3240514565259218e-05,0.9332634210586548,0.9168698787689209,0.4328709840774536,2.2185370922088623,0.26791432268736404
1DCSA,311,"[219, 182, 33]",8.0,q_only,0.8225806451612904,0.7354838709677419,0.572347266881029,4.091930895810947e-05,0.9332634210586548,0.9170517921447754,0.4338740408420563,2.215850830078125,0.2675899250913785
1DCSA,311,"[219, 182, 33]",10.0,q_only,0.8225806451612904,0.7354838709677419,0.572347266881029,4.488926424528472e-05,0.9332634210586548,0.917079746723175,0.43428781628608704,2.215407371520996,0.2675363722797576
1DCSA,311,"[219, 182, 33]",12.0,q_only,0.8225806451612904,0.7354838709677419,0.572347266881029,4.770399391418323e-05,0.9332634210586548,0.9170929193496704,0.43467026948928833,2.2151846885681152,0.2675094807066103
1DCSA,311,"[219, 182, 33]",14.0,q_only,0.8225806451612904,0.7354838709677419,0.572347266881029,5.012395195080899e-05,0.9332634210586548,0.9170993566513062,0.43502429127693176,2.215067148208618,0.26749528633234737
1DCSA,311,"[219, 182, 33]",16.0,q_only,0.8225806451612904,0.7354838709677419,0.5755627009646302,5.2462037274381146e-05,0.9332634210586548,0.9171025156974792,0.43534761667251587,2.215000867843628,0.2674872822024384
1DCSA,311,"[219, 182, 33]",32.0,q_only,0.8225806451612904,0.7290322580645161,0.5755627009646302,6.689058500342071e-05,0.9332634210586548,0.9171066880226135,0.4368430972099304,2.2148525714874268,0.26746937368156304
1DCSA,311,"[219, 182, 33]",0.0,v_only,0.8064516129032258,0.7290322580645161,0.5755627009646302,0.0,0.9320513010025024,0.9162271618843079,0.4313772916793823,2.2273120880126953,0.2689740061452717
1DCSA,311,"[219, 182, 33]",0.5,v_only,0.8064516129032258,0.7354838709677419,0.5755627009646302,9.74001068243524e-06,0.9320513010025024,0.9162271618843079,0.4313772916793823,2.2273120880126953,0.2689740061452717
1DCSA,311,"[219, 182, 33]",1.0,v_only,0.8064516129032258,0.7290322580645161,0.5755627009646302,3.942224066122435e-05,0.9320513010025024,0.9162271618843079,0.4313772916793823,2.2273120880126953,0.2689740061452717
1DCSA,311,"[219, 182, 33]",2.0,v_only,0.8225806451612904,0.7290322580645161,0.5755627009646302,0.00016285361198242754,0.9320513010025024,0.9162271618843079,0.4313772916793823,2.2273120880126953,0.2689740061452717
1DCSA,311,"[219, 182, 33]",4.0,v_only,0.8387096774193549,0.7354838709677419,0.572347266881029,0.0007138605578802526,0.9320513010025024,0.9162271618843079,0.4313772916793823,2.2273120880126953,0.2689740061452717
1DCSA,311,"[219, 182, 33]",8.0,v_only,0.8548387096774194,0.7354838709677419,0.572347266881029,0.003616649890318513,0.9320513010025024,0.9162271618843079,0.4313772916793823,2.2273120880126953,0.2689740061452717
1DCSA,311,"[219, 182, 33]",10.0,v_only,0.8709677419354839,0.7290322580645161,0.5755627009646302,0.00659608468413353,0.9320513010025024,0.9162271618843079,0.4313772916793823,2.2273120880126953,0.2689740061452717
1DCSA,311,"[219, 182, 33]",12.0,v_only,0.9193548387096774,0.7161290322580646,0.5787781350482315,0.013420233502984047,0.9320513010025024,0.9162271618843079,0.4313772916793823,2.2273120880126953,0.2689740061452717
1DCSA,311,"[219, 182, 33]",14.0,v_only,0.8870967741935484,0.7225806451612903,0.5627009646302251,0.02498621679842472,0.9320513010025024,0.9162271618843079,0.4313772916793823,2.2273120880126953,0.2689740061452717
1DCSA,311,"[219, 182, 33]",16.0,v_only,0.8709677419354839,0.6967741935483871,0.5498392282958199,0.04649974778294563,0.9320513010025024,0.9162271618843079,0.4313772916793823,2.2273120880126953,0.2689740061452717
1DCSA,311,"[219, 182, 33]",32.0,v_only,0.03225806451612903,0.05806451612903226,0.05144694533762058,0.3423090875148773,0.9320513010025024,0.9162271618843079,0.4313772916793823,2.2273120880126953,0.2689740061452717
1DPGA,485,"[113, 438, 112]",0.0,ln_all,0.8865979381443299,0.7479338842975206,0.5731958762886598,0.0,0.977288007736206,0.9663628935813904,0.8806941509246826,0.8484514951705933,0.09509825395394284
1DPGA,485,"[113, 438, 112]",0.5,ln_all,0.8865979381443299,0.7479338842975206,0.5711340206185567,0.0006885422044433653,0.8956860303878784,0.839659571647644,0.7917761206626892,1.8209023475646973,0.2040949127436225
1DPGA,485,"[113, 438, 112]",1.0,ln_all,0.8969072164948454,0.756198347107438,0.5670103092783505,0.00357604306191206,0.6670069098472595,0.5060133337974548,0.47918030619621277,3.9385879039764404,0.4414546203810623
1DPGA,485,"[113, 438, 112]",2.0,ln_all,0.8762886597938144,0.7355371900826446,0.5835051546391753,0.016446687281131744,0.4551388621330261,0.04704831913113594,0.18980905413627625,5.763925552368164,0.6460466615602071
1DPGA,485,"[113, 438, 112]",4.0,ln_all,0.8865979381443299,0.731404958677686,0.5793814432989691,0.02891123667359352,0.46482717990875244,0.00016848610539454967,0.20176231861114502,5.755614280700684,0.645115096905995
1DPGA,485,"[113, 438, 112]",8.0,ln_all,0.8865979381443299,0.71900826446281,0.5525773195876289,0.03365334868431091,0.4648369252681732,5.577283967994617e-09,0.20347733795642853,5.746705055236816,0.6441165109048879
1DPGA,485,"[113, 438, 112]",10.0,ln_all,0.8865979381443299,0.6363636363636364,0.44742268041237115,0.26914170384407043,0.4648369252681732,4.18857726280919e-11,0.2038712352514267,5.7458882331848145,0.6440249578209714
1DPGA,485,"[113, 438, 112]",12.0,ln_all,0.6907216494845361,0.5537190082644629,0.3917525773195876,0.4783147871494293,0.4648369252681732,3.609841917572021e-13,0.20413143932819366,5.745458602905273,0.6439768029297812
1DPGA,485,"[113, 438, 112]",14.0,ln_all,0.422680412371134,0.28512396694214875,0.21443298969072164,0.5807409882545471,0.4648369252681732,3.541647616861097e-15,0.20430779457092285,5.745199203491211,0.6439477282784966
1DPGA,485,"[113, 438, 112]",16.0,ln_all,0.38144329896907214,0.19421487603305784,0.12164948453608247,0.7942209839820862,0.4648369252681732,3.921329434018678e-17,0.20442888140678406,5.745029926300049,0.6439287549306913
1DPGA,485,"[113, 438, 112]",32.0,ln_all,0.18556701030927836,0.11983471074380166,0.08247422680412371,2.3087551593780518,0.4648369252681732,9.696072205723743e-32,0.20469333231449127,5.744688034057617,0.6438904341127297
1DPGA,485,"[113, 438, 112]",0.0,k_only,0.8865979381443299,0.7479338842975206,0.5731958762886598,0.0,0.977288007736206,0.9663628935813904,0.8806941509246826,0.8484514951705933,0.09509825395394284
1DPGA,485,"[113, 438, 112]",0.5,k_only,0.8865979381443299,0.7520661157024794,0.5731958762886598,9.780453638086328e-07,0.970260500907898,0.9552381038665771,0.8779503107070923,0.9312505125999451,0.10437873967581696
1DPGA,485,"[113, 438, 112]",1.0,k_only,0.8865979381443299,0.7479338842975206,0.5731958762886598,4.536924279818777e-06,0.9609225988388062,0.9407406449317932,0.8710417747497559,1.0436289310455322,0.11697461750396804
1DPGA,485,"[113, 438, 112]",2.0,k_only,0.8865979381443299,0.7479338842975206,0.5711340206185567,2.7927046176046133e-05,0.9338603019714355,0.8980430364608765,0.8411334156990051,1.3788816928863525,0.15455125266316322
1DPGA,485,"[113, 438, 112]",4.0,k_only,0.8762886597938144,0.743801652892562,0.5649484536082474,0.00031060812762007117,0.8239423036575317,0.7336547374725342,0.694650411605835,2.5677130222320557,0.2878008070690868
1DPGA,485,"[113, 438, 112]",8.0,k_only,0.8762886597938144,0.743801652892562,0.554639175257732,0.0030557499267160892,0.5099143981933594,0.23879598081111908,0.22498562932014465,5.202546119689941,0.5831247336041252
1DPGA,485,"[113, 438, 112]",10.0,k_only,0.8762886597938144,0.7396694214876033,0.5525773195876289,0.004342230968177319,0.47475236654281616,0.09953488409519196,0.17691509425640106,5.665963172912598,0.6350665981241413
1DPGA,485,"[113, 438, 112]",12.0,k_only,0.8762886597938144,0.7396694214876033,0.5525773195876289,0.004963718820363283,0.45314764976501465,0.038150008767843246,0.19083735346794128,5.788717269897461,0.6488254285998968
1DPGA,485,"[113, 438, 112]",14.0,k_only,0.8762886597938144,0.7396694214876033,0.5525773195876289,0.005215937737375498,0.45753413438796997,0.014399005100131035,0.19611066579818726,5.803987979888916,0.6505370383561297
1DPGA,485,"[113, 438, 112]",16.0,k_only,0.8762886597938144,0.743801652892562,0.5525773195876289,0.005322977434843779,0.4609943926334381,0.005530219990760088,0.19802269339561462,5.797712326049805,0.6498336348900319
1DPGA,485,"[113, 438, 112]",32.0,k_only,0.8762886597938144,0.743801652892562,0.5505154639175258,0.005455293692648411,0.46144533157348633,1.364874879072886e-05,0.19913309812545776,5.782225608825684,0.6480978140730785
1DPGA,485,"[113, 438, 112]",0.0,q_only,0.8865979381443299,0.7479338842975206,0.5731958762886598,0.0,0.977288007736206,0.9663628935813904,0.8806941509246826,0.8484514951705933,0.09509825395394284
1DPGA,485,"[113, 438, 112]",0.5,q_only,0.8865979381443299,0.7479338842975206,0.5731958762886598,2.589124221685779e-07,0.977288007736206,0.9664358496665955,0.8807836174964905,0.8473516702651978,0.09497498063925897
1DPGA,485,"[113, 438, 112]",1.0,q_only,0.8865979381443299,0.7479338842975206,0.5731958762886598,8.383856879845553e-07,0.977288007736206,0.9664911031723022,0.8808528184890747,0.8465166687965393,0.09488138992468025
1DPGA,485,"[113, 438, 112]",2.0,q_only,0.8865979381443299,0.7479338842975206,0.5731958762886598,2.1653204385074787e-06,0.9776273965835571,0.9665647745132446,0.8809481859207153,0.8454008102416992,0.09475631948655988
1DPGA,485,"[113, 438, 112]",4.0,q_only,0.8865979381443299,0.7479338842975206,0.5731958762886598,4.11661767429905e-06,0.9776890873908997,0.9666324257850647,0.8810420632362366,0.8443636894226074,0.09464007432747146
1DPGA,485,"[113, 438, 112]",8.0,q_only,0.8865979381443299,0.7479338842975206,0.5731958762886598,5.589303327724338e-06,0.9776890873908997,0.9666670560836792,0.8810977339744568,0.8438186645507812,0.09457898549214362
1DPGA,485,"[113, 438, 112]",10.0,q_only,0.8865979381443299,0.7479338842975206,0.5731958762886598,5.847814463777468e-06,0.9776890873908997,0.9666717648506165,0.8811067342758179,0.8437432050704956,0.0945705276547065
1DPGA,485,"[113, 438, 112]",12.0,q_only,0.8865979381443299,0.7479338842975206,0.5731958762886598,6.0118768487882335e-06,0.9776890873908997,0.966674268245697,0.8811119198799133,0.8437031507492065,0.09456603818649342
1DPGA,485,"[113, 438, 112]",14.0,q_only,0.8865979381443299,0.7479338842975206,0.5731958762886598,6.116132681199815e-06,0.9776890873908997,0.9666758179664612,0.881115198135376,0.8436794877052307,0.09456338592625445
1DPGA,485,"[113, 438, 112]",16.0,q_only,0.8865979381443299,0.7479338842975206,0.5731958762886598,6.18272133579012e-06,0.9776890873908997,0.9666768312454224,0.8811174035072327,0.8436642289161682,0.09456167565264947
1DPGA,485,"[113, 438, 112]",32.0,q_only,0.8865979381443299,0.7479338842975206,0.5731958762886598,6.414554263756145e-06,0.9776890873908997,0.9666802287101746,0.8811239004135132,0.8436242341995239,0.09455719286519268
1DPGA,485,"[113, 438, 112]",0.0,v_only,0.8865979381443299,0.7479338842975206,0.5731958762886598,0.0,0.977288007736206,0.9663628935813904,0.8806941509246826,0.8484514951705933,0.09509825395394284
1DPGA,485,"[113, 438, 112]",0.5,v_only,0.8865979381443299,0.7479338842975206,0.5752577319587628,1.2589119251060765e-05,0.977288007736206,0.9663628935813904,0.8806941509246826,0.8484514951705933,0.09509825395394284
