i,j,tm,seqid,d_aa,d_3di,same_col,same_col_pm2,stratum,pfam_i,pfam_j,set_i,set_j
4rvu_A,5mii_A,0.1491,0.0979381443298969,0.9354838709677419,0.967741935483871,0,0,cross_hsf_same_fold,PF00107,PF07859,A_3.40.50.720,B_3.40.50.1820
4rvu_A,4c88_C,0.1912,0.1128205128205128,0.967741935483871,0.9354838709677419,0,0,cross_hsf_same_fold,PF00107,PF07859,A_3.40.50.720,B_3.40.50.1820
4rvu_A,1jji_B,0.1523,0.0964467005076142,0.9354838709677419,1.0,0,0,cross_hsf_same_fold,PF00107,PF07859,A_3.40.50.720,B_3.40.50.1820
4rvu_A,4kry_E,0.1618,0.0904255319148936,0.967741935483871,0.9032258064516129,0,0,cross_hsf_same_fold,PF00107,PF07859,A_3.40.50.720,B_3.40.50.1820
4rvu_A,2qru_A,0.1296,0.074074074074074,0.8709677419354839,0.967741935483871,0,0,cross_hsf_same_fold,PF00107,PF07859,A_3.40.50.720,B_3.40.50.1820
4rvu_A,2zsi_A,0.1656,0.0772946859903381,0.8709677419354839,0.9032258064516129,0,0,cross_hsf_same_fold,PF00107,PF07859,A_3.40.50.720,B_3.40.50.1820
4rvu_A,1jjf_A,0.2139,0.1117318435754189,1.0,0.8709677419354839,0,0,cross_hsf_same_fold,PF00107,PF00756,A_3.40.50.720,B_3.40.50.1820
4rvu_A,1sfr_A,0.1504,0.0670391061452514,0.967741935483871,0.967741935483871,0,0,cross_hsf_same_fold,PF00107,PF00756,A_3.40.50.720,B_3.40.50.1820
4rvu_A,3gff_B,0.1152,0.0892018779342723,0.9032258064516129,0.8387096774193549,0,0,cross_hsf_same_fold,PF00107,PF00756,A_3.40.50.720,B_3.40.50.1820
4rvu_A,2uz0_A,0.1859,0.0566037735849056,1.0,0.967741935483871,0,0,cross_hsf_same_fold,PF00107,PF00756,A_3.40.50.720,B_3.40.50.1820
4rvu_A,4w9r_B,0.136,0.0849056603773584,0.9354838709677419,0.8709677419354839,0,0,cross_hsf_same_fold,PF00107,PF00756,A_3.40.50.720,B_3.40.50.1820
4rvu_A,3mga_A,0.1312,0.06,0.967741935483871,0.9032258064516129,0,0,cross_hsf_same_fold,PF00107,PF00756,A_3.40.50.720,B_3.40.50.1820
4rvu_A,4h18_A,0.112,0.0656565656565656,0.967741935483871,0.7419354838709677,0,0,cross_hsf_same_fold,PF00107,PF00756,A_3.40.50.720,B_3.40.50.1820
4rvu_A,2qm0_B,0.1161,0.0561797752808988,0.9354838709677419,0.8709677419354839,0,0,cross_hsf_same_fold,PF00107,PF00756,A_3.40.50.720,B_3.40.50.1820
4rvu_A,1pv1_B,0.1432,0.0552486187845303,0.9032258064516129,0.9032258064516129,0,0,cross_hsf_same_fold,PF00107,PF00756,A_3.40.50.720,B_3.40.50.1820
4rvu_A,3ew3_B,0.04989,,0.967741935483871,1.0,0,0,cross_fold,PF00107,PF00041,A_3.40.50.720,C_2.60.40.10
4rvu_A,3hhr_B,0.0789,,0.967741935483871,1.0,0,0,cross_fold,PF00107,PF00041,A_3.40.50.720,C_2.60.40.10
4rvu_A,2h41_A,0.09602,,0.8709677419354839,0.9032258064516129,0,0,cross_fold,PF00107,PF00041,A_3.40.50.720,C_2.60.40.10
4rvu_A,1cfb_A,0.05712,,0.8709677419354839,1.0,0,0,cross_fold,PF00107,PF00041,A_3.40.50.720,C_2.60.40.10
4rvu_A,5e7l_A,0.04519,,0.9354838709677419,1.0,0,0,cross_fold,PF00107,PF00041,A_3.40.50.720,C_2.60.40.10
4rvu_A,4zxb_E,0.08114,0.0813559322033898,0.967741935483871,0.8709677419354839,0,0,cross_fold,PF00107,PF00041,A_3.40.50.720,C_2.60.40.10
4rvu_A,5c3t_A,0.07559,,0.9032258064516129,0.9354838709677419,0,0,cross_fold,PF00107,PF07686,A_3.40.50.720,C_2.60.40.10
4rvu_A,5b21_B,0.1072,,0.9032258064516129,0.9354838709677419,0,0,cross_fold,PF00107,PF07686,A_3.40.50.720,C_2.60.40.10
4rvu_A,5eu6_D,0.09329,,0.9354838709677419,0.967741935483871,0,0,cross_fold,PF00107,PF07686,A_3.40.50.720,C_2.60.40.10
4rvu_A,1oaq_L,0.122,,0.967741935483871,0.967741935483871,0,0,cross_fold,PF00107,PF07686,A_3.40.50.720,C_2.60.40.10
4rvu_A,3bj9_1,0.1587,,0.9032258064516129,0.9354838709677419,0,0,cross_fold,PF00107,PF07686,A_3.40.50.720,C_2.60.40.10
4rvu_A,2ibz_X,0.09031,,0.9354838709677419,0.9354838709677419,0,0,cross_fold,PF00107,PF07686,A_3.40.50.720,C_2.60.40.10
4rvu_A,6ns1_A,0.08135,,0.967741935483871,0.9354838709677419,0,0,cross_fold,PF00107,PF07686,A_3.40.50.720,C_2.60.40.10
4rvu_A,1dcl_B,0.08955,,0.9354838709677419,0.8709677419354839,0,0,cross_fold,PF00107,PF07686,A_3.40.50.720,C_2.60.40.10
4rvu_A,1a14_L,0.1199,,1.0,1.0,0,0,cross_fold,PF00107,PF07686,A_3.40.50.720,C_2.60.40.10
4rvu_A,5c0c_J,0.06577,,1.0,0.967741935483871,0,0,cross_fold,PF00107,PF07686,A_3.40.50.720,C_2.60.40.10
4rvu_A,1koa_A,0.08107,0.0391061452513966,0.9354838709677419,0.967741935483871,0,0,cross_fold,PF00107,PF07679,A_3.40.50.720,C_2.60.40.10
4rvu_A,5jdj_B,0.09536,,0.967741935483871,1.0,0,0,cross_fold,PF00107,PF07679,A_3.40.50.720,C_2.60.40.10
4rvu_A,5eo9_B,0.04894,,0.967741935483871,0.967741935483871,0,0,cross_fold,PF00107,PF07679,A_3.40.50.720,C_2.60.40.10
4rvu_A,5k6w_A,0.04908,0.0571428571428571,0.9032258064516129,1.0,0,0,cross_fold,PF00107,PF07679,A_3.40.50.720,C_2.60.40.10
4rvu_A,2j8o_B,0.06223,,0.9354838709677419,0.967741935483871,0,0,cross_fold,PF00107,PF07679,A_3.40.50.720,C_2.60.40.10
4rvu_A,4cbp_B,0.06377,,0.9354838709677419,1.0,0,0,cross_fold,PF00107,PF07679,A_3.40.50.720,C_2.60.40.10
4rvu_A,3kvq_A,0.1161,,0.9354838709677419,1.0,0,0,cross_fold,PF00107,PF07679,A_3.40.50.720,C_2.60.40.10
4rvu_A,4u7m_A,0.05325,,0.9354838709677419,1.0,0,0,cross_fold,PF00107,PF07679,A_3.40.50.720,C_2.60.40.10
7cyi_D,4jbi_M,0.8156,0.2218649517684887,0.967741935483871,1.0,0,0,within_pfam,PF00107,PF00107,A_3.40.50.720,A_3.40.50.720
7cyi_D,3gaz_B,0.7483,0.1891891891891892,0.7419354838709677,0.41935483870967744,1,1,within_pfam,PF00107,PF00107,A_3.40.50.720,A_3.40.50.720
7cyi_D,1zsy_A,0.7809,0.2280130293159609,0.8709677419354839,0.6451612903225806,1,1,within_pfam,PF00107,PF00107,A_3.40.50.720,A_3.40.50.720
7cyi_D,4gi2_B,0.6831,0.1481481481481481,0.7741935483870968,0.7741935483870968,1,1,within_pfam,PF00107,PF00107,A_3.40.50.720,A_3.40.50.720
7cyi_D,1q1n_A,0.8017,0.1707317073170731,0.967741935483871,1.0,0,0,within_pfam,PF00107,PF00107,A_3.40.50.720,A_3.40.50.720
7cyi_D,2zb8_A,0.703,0.1481481481481481,0.8387096774193549,0.6451612903225806,1,1,within_pfam,PF00107,PF00107,A_3.40.50.720,A_3.40.50.720
7cyi_D,4eye_A,0.7901,0.2296819787985865,0.7096774193548387,0.3870967741935484,1,1,within_pfam,PF00107,PF00107,A_3.40.50.720,A_3.40.50.720
7cyi_D,3gfb_A,0.8073,0.228395061728395,0.6774193548387096,0.2903225806451613,1,1,cross_pfam_same_hsf,PF00107,PF08240,A_3.40.50.720,A_3.40.50.720
7cyi_D,2j8z_A,0.7589,0.2013201320132013,0.7419354838709677,0.5161290322580645,1,1,cross_pfam_same_hsf,PF00107,PF08240,A_3.40.50.720,A_3.40.50.720
7cyi_D,4gi2_A,0.6874,0.1481481481481481,0.7741935483870968,0.7419354838709677,1,1,cross_pfam_same_hsf,PF00107,PF08240,A_3.40.50.720,A_3.40.50.720
7cyi_D,3m6i_B,0.7901,0.2201834862385321,0.7096774193548387,0.41935483870967744,1,1,cross_pfam_same_hsf,PF00107,PF08240,A_3.40.50.720,A_3.40.50.720
7cyi_D,1yb5_A,0.8199,0.2087542087542087,0.8387096774193549,0.5161290322580645,1,1,cross_pfam_same_hsf,PF00107,PF08240,A_3.40.50.720,A_3.40.50.720
7cyi_D,5a4d_G,0.7483,0.1932203389830508,0.967741935483871,0.967741935483871,0,0,cross_pfam_same_hsf,PF00107,PF08240,A_3.40.50.720,A_3.40.50.720
7cyi_D,1ps0_A,0.8009,0.1707317073170731,0.967741935483871,1.0,0,0,cross_pfam_same_hsf,PF00107,PF08240,A_3.40.50.720,A_3.40.50.720
7cyi_D,4a27_A,0.7672,0.2132867132867132,0.8387096774193549,0.7096774193548387,1,1,cross_pfam_same_hsf,PF00107,PF08240,A_3.40.50.720,A_3.40.50.720
7cyi_D,4ilk_A,0.8456,0.220125786163522,1.0,0.9032258064516129,0,0,cross_pfam_same_hsf,PF00107,PF08240,A_3.40.50.720,A_3.40.50.720
7cyi_D,4dvj_B,0.7532,0.1466666666666666,0.9354838709677419,1.0,0,0,cross_pfam_same_hsf,PF00107,PF08240,A_3.40.50.720,A_3.40.50.720
7cyi_D,3euw_D,0.2459,0.1398601398601398,0.9354838709677419,0.6774193548387096,0,0,cross_pfam_same_hsf,PF00107,PF01408,A_3.40.50.720,A_3.40.50.720
7cyi_D,3hnp_B,0.2174,0.0608108108108108,0.8387096774193549,0.7419354838709677,0,0,cross_pfam_same_hsf,PF00107,PF01408,A_3.40.50.720,A_3.40.50.720
7cyi_D,3kux_A,0.2394,0.0896551724137931,0.8709677419354839,0.7419354838709677,0,0,cross_pfam_same_hsf,PF00107,PF01408,A_3.40.50.720,A_3.40.50.720
7cyi_D,3wbf_B,0.1744,0.0915492957746478,0.8064516129032258,0.8387096774193549,0,0,cross_pfam_same_hsf,PF00107,PF01408,A_3.40.50.720,A_3.40.50.720
7cyi_D,4ew6_A,0.2081,0.0694444444444444,0.9032258064516129,0.7096774193548387,0,0,cross_pfam_same_hsf,PF00107,PF01408,A_3.40.50.720,A_3.40.50.720
7cyi_D,3oqb_H,0.1944,0.0849673202614379,0.9354838709677419,0.7419354838709677,0,0,cross_pfam_same_hsf,PF00107,PF01408,A_3.40.50.720,A_3.40.50.720
7cyi_D,3ezy_A,0.2222,0.1020408163265306,0.967741935483871,0.967741935483871,0,0,cross_pfam_same_hsf,PF00107,PF01408,A_3.40.50.720,A_3.40.50.720
7cyi_D,2p2s_B,0.2292,0.087248322147651,0.9354838709677419,0.9354838709677419,0,0,cross_pfam_same_hsf,PF00107,PF01408,A_3.40.50.720,A_3.40.50.720
7cyi_D,3oa2_B,0.2764,0.0662251655629139,0.9354838709677419,0.6774193548387096,0,0,cross_pfam_same_hsf,PF00107,PF01408,A_3.40.50.720,A_3.40.50.720
7cyi_D,1gcu_A,0.2581,0.1007194244604316,0.9032258064516129,0.7419354838709677,0,0,cross_pfam_same_hsf,PF00107,PF01408,A_3.40.50.720,A_3.40.50.720
7cyi_D,5a62_A,0.09698,0.078125,0.9032258064516129,0.8709677419354839,0,0,cross_hsf_same_fold,PF00107,PF00561,A_3.40.50.720,B_3.40.50.1820
7cyi_D,4nvr_A,0.1116,0.1159420289855072,0.9032258064516129,0.9032258064516129,0,0,cross_hsf_same_fold,PF00107,PF00561,A_3.40.50.720,B_3.40.50.1820
7cyi_D,2xt0_A,0.09162,0.0861244019138756,0.9354838709677419,0.8387096774193549,0,0,cross_hsf_same_fold,PF00107,PF00561,A_3.40.50.720,B_3.40.50.1820
7cyi_D,1u2e_A,0.1079,0.0394088669950738,0.9354838709677419,0.8709677419354839,0,0,cross_hsf_same_fold,PF00107,PF00561,A_3.40.50.720,B_3.40.50.1820
7cyi_D,4y7d_A,0.1845,0.0742574257425742,0.9032258064516129,0.8387096774193549,0,0,cross_hsf_same_fold,PF00107,PF00561,A_3.40.50.720,B_3.40.50.1820
7cyi_D,4etw_A,0.1779,0.0734463276836158,0.9666666666666667,0.8333333333333334,0,0,cross_hsf_same_fold,PF00107,PF00561,A_3.40.50.720,B_3.40.50.1820
7cyi_D,2pl5_A,0.1121,0.0620155038759689,0.9354838709677419,0.9354838709677419,0,0,cross_hsf_same_fold,PF00107,PF00561,A_3.40.50.720,B_3.40.50.1820
7cyi_D,3fob_C,0.1096,0.1088082901554404,0.8709677419354839,0.8064516129032258,0,0,cross_hsf_same_fold,PF00107,PF00561,A_3.40.50.720,B_3.40.50.1820
7cyi_D,4hs9_A,0.158,0.0841584158415841,0.967741935483871,0.6451612903225806,0,0,cross_hsf_same_fold,PF00107,PF00561,A_3.40.50.720,B_3.40.50.1820
7cyi_D,2r11_D,0.1178,0.0681818181818181,0.9354838709677419,0.8387096774193549,0,0,cross_hsf_same_fold,PF00107,PF00561,A_3.40.50.720,B_3.40.50.1820
7cyi_D,3llc_A,0.1462,0.0904255319148936,0.8387096774193549,0.8709677419354839,0,0,cross_hsf_same_fold,PF00107,PF12697,A_3.40.50.720,B_3.40.50.1820
7cyi_D,7wwf_B,0.1977,0.0869565217391304,0.967741935483871,0.8064516129032258,0,0,cross_hsf_same_fold,PF00107,PF12697,A_3.40.50.720,B_3.40.50.1820
7cyi_D,5frd_A,0.2208,0.0773195876288659,0.8709677419354839,0.8064516129032258,0,0,cross_hsf_same_fold,PF00107,PF12697,A_3.40.50.720,B_3.40.50.1820
7cyi_D,2y6u_A,0.06603,0.080168776371308,0.9032258064516129,0.8387096774193549,0,0,cross_hsf_same_fold,PF00107,PF12697,A_3.40.50.720,B_3.40.50.1820
7cyi_D,4q34_A,0.1283,0.09375,0.967741935483871,0.8709677419354839,0,0,cross_hsf_same_fold,PF00107,PF12697,A_3.40.50.720,B_3.40.50.1820
7cyi_D,1imj_A,0.1891,0.0902777777777777,0.967741935483871,0.8387096774193549,0,0,cross_hsf_same_fold,PF00107,PF12697,A_3.40.50.720,B_3.40.50.1820
7cyi_D,4ccy_B,0.1892,0.0909090909090909,0.9354838709677419,0.7741935483870968,0,0,cross_hsf_same_fold,PF00107,PF12697,A_3.40.50.720,B_3.40.50.1820
7cyi_D,6brt_B,0.1253,0.0816326530612244,0.967741935483871,0.8709677419354839,0,0,cross_hsf_same_fold,PF00107,PF12697,A_3.40.50.720,B_3.40.50.1820
7cyi_D,1y7i_B,0.1339,0.0994152046783625,0.9523809523809523,0.7142857142857143,0,0,cross_hsf_same_fold,PF00107,PF12697,A_3.40.50.720,B_3.40.50.1820
7cyi_D,2yys_A,0.1686,0.101010101010101,0.8709677419354839,0.8387096774193549,0,0,cross_hsf_same_fold,PF00107,PF12697,A_3.40.50.720,B_3.40.50.1820
7cyi_D,6kf1_D,0.1581,0.0454545454545454,0.967741935483871,0.8387096774193549,0,0,cross_hsf_same_fold,PF00107,PF07859,A_3.40.50.720,B_3.40.50.1820
7cyi_D,4e15_B,0.1455,0.056338028169014,0.9354838709677419,0.8064516129032258,0,0,cross_hsf_same_fold,PF00107,PF07859,A_3.40.50.720,B_3.40.50.1820
7cyi_D,3qh4_A,0.1,0.0787037037037037,0.8709677419354839,0.8064516129032258,0,0,cross_hsf_same_fold,PF00107,PF07859,A_3.40.50.720,B_3.40.50.1820
7cyi_D,1vkh_A,0.1585,0.0983606557377049,0.9354838709677419,0.8709677419354839,0,0,cross_hsf_same_fold,PF00107,PF07859,A_3.40.50.720,B_3.40.50.1820
7cyi_D,5mii_A,0.1621,0.059090909090909,0.967741935483871,0.8709677419354839,0,0,cross_hsf_same_fold,PF00107,PF07859,A_3.40.50.720,B_3.40.50.1820
7cyi_D,4c88_C,0.1453,0.1085972850678733,0.967741935483871,0.8387096774193549,0,0,cross_hsf_same_fold,PF00107,PF07859,A_3.40.50.720,B_3.40.50.1820
7cyi_D,1jji_B,0.1592,0.0855855855855855,0.9032258064516129,0.967741935483871,0,0,cross_hsf_same_fold,PF00107,PF07859,A_3.40.50.720,B_3.40.50.1820
7cyi_D,4kry_E,0.1118,0.0798122065727699,0.9032258064516129,0.9354838709677419,0,0,cross_hsf_same_fold,PF00107,PF07859,A_3.40.50.720,B_3.40.50.1820
7cyi_D,2qru_A,0.1578,0.0869565217391304,0.967741935483871,0.9354838709677419,0,0,cross_hsf_same_fold,PF00107,PF07859,A_3.40.50.720,B_3.40.50.1820
7cyi_D,2zsi_A,0.1641,0.0683760683760683,0.8387096774193549,0.7741935483870968,0,0,cross_hsf_same_fold,PF00107,PF07859,A_3.40.50.720,B_3.40.50.1820
7cyi_D,1jjf_A,0.1883,0.0934065934065934,0.967741935483871,0.8709677419354839,0,0,cross_hsf_same_fold,PF00107,PF00756,A_3.40.50.720,B_3.40.50.1820
7cyi_D,1sfr_A,0.1508,0.07,0.9354838709677419,0.967741935483871,0,0,cross_hsf_same_fold,PF00107,PF00756,A_3.40.50.720,B_3.40.50.1820
7cyi_D,3gff_B,0.1293,0.0723404255319148,0.967741935483871,0.8387096774193549,0,0,cross_hsf_same_fold,PF00107,PF00756,A_3.40.50.720,B_3.40.50.1820
7cyi_D,2uz0_A,0.1967,0.0949720670391061,0.9032258064516129,0.9032258064516129,0,0,cross_hsf_same_fold,PF00107,PF00756,A_3.40.50.720,B_3.40.50.1820
7cyi_D,4w9r_B,0.09255,0.0565217391304347,0.967741935483871,0.8387096774193549,0,0,cross_hsf_same_fold,PF00107,PF00756,A_3.40.50.720,B_3.40.50.1820
7cyi_D,3mga_A,0.1334,0.064625850340136,1.0,0.9032258064516129,0,0,cross_hsf_same_fold,PF00107,PF00756,A_3.40.50.720,B_3.40.50.1820
7cyi_D,4h18_A,0.1285,0.0669642857142857,0.9354838709677419,0.8064516129032258,0,0,cross_hsf_same_fold,PF00107,PF00756,A_3.40.50.720,B_3.40.50.1820
7cyi_D,2qm0_B,0.1819,0.0796019900497512,0.967741935483871,0.8387096774193549,0,0,cross_hsf_same_fold,PF00107,PF00756,A_3.40.50.720,B_3.40.50.1820
7cyi_D,1pv1_B,0.1342,0.0710659898477157,0.967741935483871,0.8064516129032258,0,0,cross_hsf_same_fold,PF00107,PF00756,A_3.40.50.720,B_3.40.50.1820
7cyi_D,3ew3_B,0.09359,,0.967741935483871,1.0,0,0,cross_fold,PF00107,PF00041,A_3.40.50.720,C_2.60.40.10
7cyi_D,3hhr_B,0.07729,,0.9354838709677419,1.0,0,0,cross_fold,PF00107,PF00041,A_3.40.50.720,C_2.60.40.10
7cyi_D,2h41_A,0.08927,,0.7419354838709677,0.9032258064516129,0,0,cross_fold,PF00107,PF00041,A_3.40.50.720,C_2.60.40.10
7cyi_D,1cfb_A,0.08441,,0.9032258064516129,1.0,0,0,cross_fold,PF00107,PF00041,A_3.40.50.720,C_2.60.40.10
7cyi_D,5e7l_A,0.06288,,1.0,1.0,0,0,cross_fold,PF00107,PF00041,A_3.40.50.720,C_2.60.40.10
7cyi_D,4zxb_E,0.05598,0.075075075075075,1.0,0.9032258064516129,0,0,cross_fold,PF00107,PF00041,A_3.40.50.720,C_2.60.40.10
7cyi_D,5c3t_A,0.07408,,0.8709677419354839,0.9354838709677419,0,0,cross_fold,PF00107,PF07686,A_3.40.50.720,C_2.60.40.10
7cyi_D,5b21_B,0.1177,,0.8387096774193549,0.9354838709677419,0,0,cross_fold,PF00107,PF07686,A_3.40.50.720,C_2.60.40.10
7cyi_D,5eu6_D,0.04924,,0.967741935483871,0.967741935483871,0,0,cross_fold,PF00107,PF07686,A_3.40.50.720,C_2.60.40.10
7cyi_D,1oaq_L,0.09289,,0.9354838709677419,0.967741935483871,0,0,cross_fold,PF00107,PF07686,A_3.40.50.720,C_2.60.40.10
7cyi_D,3bj9_1,0.06105,,0.967741935483871,0.9354838709677419,0,0,cross_fold,PF00107,PF07686,A_3.40.50.720,C_2.60.40.10
7cyi_D,2ibz_X,0.1054,,0.9032258064516129,0.9032258064516129,0,0,cross_fold,PF00107,PF07686,A_3.40.50.720,C_2.60.40.10
7cyi_D,6ns1_A,0.05834,,0.8709677419354839,0.967741935483871,0,0,cross_fold,PF00107,PF07686,A_3.40.50.720,C_2.60.40.10
7cyi_D,1dcl_B,0.07406,,0.8387096774193549,0.9032258064516129,0,0,cross_fold,PF00107,PF07686,A_3.40.50.720,C_2.60.40.10
7cyi_D,1a14_L,0.097,,0.9354838709677419,1.0,0,0,cross_fold,PF00107,PF07686,A_3.40.50.720,C_2.60.40.10
7cyi_D,5c0c_J,0.0718,,0.9354838709677419,0.967741935483871,0,0,cross_fold,PF00107,PF07686,A_3.40.50.720,C_2.60.40.10
7cyi_D,1koa_A,0.04686,0.0641711229946524,0.9032258064516129,0.9032258064516129,0,0,cross_fold,PF00107,PF07679,A_3.40.50.720,C_2.60.40.10
7cyi_D,5jdj_B,0.123,,0.967741935483871,0.967741935483871,0,0,cross_fold,PF00107,PF07679,A_3.40.50.720,C_2.60.40.10
7cyi_D,5eo9_B,0.05983,,0.8709677419354839,0.967741935483871,0,0,cross_fold,PF00107,PF07679,A_3.40.50.720,C_2.60.40.10
7cyi_D,5k6w_A,0.04977,0.0518518518518518,0.9354838709677419,1.0,0,0,cross_fold,PF00107,PF07679,A_3.40.50.720,C_2.60.40.10
7cyi_D,2j8o_B,0.0785,,0.967741935483871,0.967741935483871,0,0,cross_fold,PF00107,PF07679,A_3.40.50.720,C_2.60.40.10
7cyi_D,4cbp_B,0.08043,0.0,0.9354838709677419,1.0,0,0,cross_fold,PF00107,PF07679,A_3.40.50.720,C_2.60.40.10
7cyi_D,3kvq_A,0.1046,,0.9354838709677419,0.9354838709677419,0,0,cross_fold,PF00107,PF07679,A_3.40.50.720,C_2.60.40.10
7cyi_D,4u7m_A,0.07439,,0.9354838709677419,1.0,0,0,cross_fold,PF00107,PF07679,A_3.40.50.720,C_2.60.40.10
4jbi_M,3gaz_B,0.8112,0.2491103202846975,0.9354838709677419,1.0,0,0,within_pfam,PF00107,PF00107,A_3.40.50.720,A_3.40.50.720
4jbi_M,1zsy_A,0.8053,0.2160278745644599,0.967741935483871,1.0,0,0,within_pfam,PF00107,PF00107,A_3.40.50.720,A_3.40.50.720
4jbi_M,4gi2_B,0.8869,0.1887417218543046,0.9032258064516129,0.9354838709677419,0,0,within_pfam,PF00107,PF00107,A_3.40.50.720,A_3.40.50.720
4jbi_M,1q1n_A,0.8453,0.2063492063492063,0.7419354838709677,0.6129032258064516,1,1,within_pfam,PF00107,PF00107,A_3.40.50.720,A_3.40.50.720
4jbi_M,2zb8_A,0.6649,0.1637630662020905,0.9354838709677419,0.967741935483871,0,0,within_pfam,PF00107,PF00107,A_3.40.50.720,A_3.40.50.720
4jbi_M,4eye_A,0.8078,0.2977941176470588,0.8709677419354839,0.967741935483871,0,0,within_pfam,PF00107,PF00107,A_3.40.50.720,A_3.40.50.720
4jbi_M,3gfb_A,0.8638,0.2941176470588235,0.8709677419354839,0.967741935483871,0,0,cross_pfam_same_hsf,PF00107,PF08240,A_3.40.50.720,A_3.40.50.720
4jbi_M,2j8z_A,0.8,0.2237762237762237,0.967741935483871,1.0,0,0,cross_pfam_same_hsf,PF00107,PF08240,A_3.40.50.720,A_3.40.50.720
4jbi_M,4gi2_A,0.8917,0.1887417218543046,0.9032258064516129,0.9354838709677419,0,0,cross_pfam_same_hsf,PF00107,PF08240,A_3.40.50.720,A_3.40.50.720
4jbi_M,3m6i_B,0.8356,0.2142857142857142,0.8709677419354839,1.0,0,0,cross_pfam_same_hsf,PF00107,PF08240,A_3.40.50.720,A_3.40.50.720
4jbi_M,1yb5_A,0.8414,0.2526690391459075,0.9032258064516129,0.967741935483871,0,0,cross_pfam_same_hsf,PF00107,PF08240,A_3.40.50.720,A_3.40.50.720
4jbi_M,5a4d_G,0.8298,0.2535211267605634,0.6129032258064516,0.4838709677419355,1,1,cross_pfam_same_hsf,PF00107,PF08240,A_3.40.50.720,A_3.40.50.720
4jbi_M,1ps0_A,0.8568,0.2063492063492063,0.7419354838709677,0.5806451612903226,1,1,cross_pfam_same_hsf,PF00107,PF08240,A_3.40.50.720,A_3.40.50.720
4jbi_M,4a27_A,0.8223,0.241635687732342,0.9032258064516129,0.967741935483871,0,0,cross_pfam_same_hsf,PF00107,PF08240,A_3.40.50.720,A_3.40.50.720
4jbi_M,4ilk_A,0.8761,0.2697368421052631,0.6451612903225806,0.5806451612903226,1,1,cross_pfam_same_hsf,PF00107,PF08240,A_3.40.50.720,A_3.40.50.720
4jbi_M,4dvj_B,0.7815,0.2253521126760563,0.6774193548387096,0.5806451612903226,1,1,cross_pfam_same_hsf,PF00107,PF08240,A_3.40.50.720,A_3.40.50.720
4jbi_M,3euw_D,0.2608,0.1,0.9032258064516129,0.9354838709677419,0,0,cross_pfam_same_hsf,PF00107,PF01408,A_3.40.50.720,A_3.40.50.720
4jbi_M,3hnp_B,0.2498,0.0763358778625954,0.8709677419354839,0.9354838709677419,0,0,cross_pfam_same_hsf,PF00107,PF01408,A_3.40.50.720,A_3.40.50.720
4jbi_M,3kux_A,0.2517,0.1171875,0.9032258064516129,1.0,0,0,cross_pfam_same_hsf,PF00107,PF01408,A_3.40.50.720,A_3.40.50.720
4jbi_M,3wbf_B,0.2072,0.1507936507936507,0.9032258064516129,0.967741935483871,0,0,cross_pfam_same_hsf,PF00107,PF01408,A_3.40.50.720,A_3.40.50.720
4jbi_M,4ew6_A,0.1986,0.1015625,0.9354838709677419,0.9354838709677419,0,0,cross_pfam_same_hsf,PF00107,PF01408,A_3.40.50.720,A_3.40.50.720
4jbi_M,3oqb_H,0.2296,0.0962962962962963,0.967741935483871,0.967741935483871,0,0,cross_pfam_same_hsf,PF00107,PF01408,A_3.40.50.720,A_3.40.50.720
4jbi_M,3ezy_A,0.2603,0.0839694656488549,0.9354838709677419,0.967741935483871,0,0,cross_pfam_same_hsf,PF00107,PF01408,A_3.40.50.720,A_3.40.50.720
4jbi_M,2p2s_B,0.2237,0.0592592592592592,0.9354838709677419,1.0,0,0,cross_pfam_same_hsf,PF00107,PF01408,A_3.40.50.720,A_3.40.50.720
4jbi_M,3oa2_B,0.2638,0.0962962962962963,0.9354838709677419,0.967741935483871,0,0,cross_pfam_same_hsf,PF00107,PF01408,A_3.40.50.720,A_3.40.50.720
4jbi_M,1gcu_A,0.2678,0.1451612903225806,0.9354838709677419,0.9354838709677419,0,0,cross_pfam_same_hsf,PF00107,PF01408,A_3.40.50.720,A_3.40.50.720
4jbi_M,5a62_A,0.1082,0.0795454545454545,0.9354838709677419,0.9354838709677419,0,0,cross_hsf_same_fold,PF00107,PF00561,A_3.40.50.720,B_3.40.50.1820
4jbi_M,4nvr_A,0.1325,0.0691489361702127,0.9032258064516129,0.9032258064516129,0,0,cross_hsf_same_fold,PF00107,PF00561,A_3.40.50.720,B_3.40.50.1820
4jbi_M,2xt0_A,0.1391,0.0804020100502512,0.9354838709677419,0.8709677419354839,0,0,cross_hsf_same_fold,PF00107,PF00561,A_3.40.50.720,B_3.40.50.1820
4jbi_M,1u2e_A,0.1585,0.0765027322404371,0.8387096774193549,0.9354838709677419,0,0,cross_hsf_same_fold,PF00107,PF00561,A_3.40.50.720,B_3.40.50.1820
4jbi_M,4y7d_A,0.1363,0.1135135135135135,0.9354838709677419,1.0,0,0,cross_hsf_same_fold,PF00107,PF00561,A_3.40.50.720,B_3.40.50.1820
4jbi_M,4etw_A,0.1371,0.0628930817610062,0.8666666666666667,0.9333333333333333,0,0,cross_hsf_same_fold,PF00107,PF00561,A_3.40.50.720,B_3.40.50.1820
