i,j,tm,seqid,anchor_col_dist,category,pfam_i,pfam_j,hsf_i,hsf_j,set_i,set_j
4eye_A,5eo9_B,0.07515,,441,cross_fold,PF00107,PF07679,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
4eye_A,5k6w_A,0.06858,0.05555555555555555,524,cross_fold,PF00107,PF07679,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
4eye_A,2j8o_B,0.0739,,611,cross_fold,PF00107,PF07679,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
4eye_A,4cbp_B,0.08174,,524,cross_fold,PF00107,PF07679,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
4eye_A,3kvq_A,0.07988,,524,cross_fold,PF00107,PF07679,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
4eye_A,4u7m_A,0.05668,,344,cross_fold,PF00107,PF07679,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,2j8z_A,0.7571,0.2271186440677966,0,within_pfam,PF08240,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
3gfb_A,4gi2_A,0.8517,0.19292604501607716,0,within_pfam,PF08240,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
3gfb_A,3m6i_B,0.8652,0.27058823529411763,0,within_pfam,PF08240,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
3gfb_A,1yb5_A,0.7738,0.22916666666666666,0,within_pfam,PF08240,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
3gfb_A,5a4d_G,0.7553,0.22569444444444445,434,within_pfam,PF08240,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
3gfb_A,1ps0_A,0.7983,0.22115384615384615,434,within_pfam,PF08240,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
3gfb_A,4a27_A,0.731,0.213768115942029,0,within_pfam,PF08240,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
3gfb_A,4ilk_A,0.8985,0.3042168674698795,434,within_pfam,PF08240,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
3gfb_A,4dvj_B,0.7047,0.21678321678321677,434,within_pfam,PF08240,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
3gfb_A,3euw_D,0.1963,0.1773049645390071,25,cross_pfam_same_hsf,PF08240,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
3gfb_A,3hnp_B,0.2275,0.034722222222222224,25,cross_pfam_same_hsf,PF08240,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
3gfb_A,3kux_A,0.2438,0.09219858156028368,25,cross_pfam_same_hsf,PF08240,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
3gfb_A,3wbf_B,0.1899,0.06521739130434782,25,cross_pfam_same_hsf,PF08240,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
3gfb_A,4ew6_A,0.2385,0.04964539007092199,25,cross_pfam_same_hsf,PF08240,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
3gfb_A,3oqb_H,0.2239,0.08,25,cross_pfam_same_hsf,PF08240,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
3gfb_A,3ezy_A,0.2838,0.09027777777777778,159,cross_pfam_same_hsf,PF08240,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
3gfb_A,2p2s_B,0.2097,0.09523809523809523,159,cross_pfam_same_hsf,PF08240,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
3gfb_A,3oa2_B,0.2749,0.08108108108108109,25,cross_pfam_same_hsf,PF08240,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
3gfb_A,1gcu_A,0.2763,0.03731343283582089,25,cross_pfam_same_hsf,PF08240,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
3gfb_A,5a62_A,0.1135,0.07329842931937172,399,cross_hsf_same_fold,PF08240,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,4nvr_A,0.133,0.05825242718446602,397,cross_hsf_same_fold,PF08240,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,2xt0_A,0.1545,0.0966183574879227,397,cross_hsf_same_fold,PF08240,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,1u2e_A,0.1081,0.06030150753768844,400,cross_hsf_same_fold,PF08240,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,4y7d_A,0.132,0.09644670050761421,399,cross_hsf_same_fold,PF08240,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,4etw_A,0.1505,0.0755813953488372,400,cross_hsf_same_fold,PF08240,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,2pl5_A,0.08956,0.06299212598425197,400,cross_hsf_same_fold,PF08240,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,3fob_C,0.1009,0.08064516129032258,400,cross_hsf_same_fold,PF08240,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,4hs9_A,0.1621,0.05235602094240838,181,cross_hsf_same_fold,PF08240,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,2r11_D,0.1164,0.06572769953051644,399,cross_hsf_same_fold,PF08240,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,3llc_A,0.1026,0.04371584699453552,397,cross_hsf_same_fold,PF08240,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,7wwf_B,0.1779,0.07865168539325842,122,cross_hsf_same_fold,PF08240,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,5frd_A,0.1259,0.1164021164021164,122,cross_hsf_same_fold,PF08240,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,2y6u_A,0.09121,0.03862660944206009,397,cross_hsf_same_fold,PF08240,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,4q34_A,0.1242,0.0748663101604278,397,cross_hsf_same_fold,PF08240,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,1imj_A,0.227,0.0962962962962963,184,cross_hsf_same_fold,PF08240,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,4ccy_B,0.1781,0.07042253521126761,399,cross_hsf_same_fold,PF08240,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,6brt_B,0.1083,0.08376963350785341,400,cross_hsf_same_fold,PF08240,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,1y7i_B,0.1407,0.07317073170731707,399,cross_hsf_same_fold,PF08240,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,2yys_A,0.09378,0.11,399,cross_hsf_same_fold,PF08240,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,6kf1_D,0.1728,0.09433962264150944,122,cross_hsf_same_fold,PF08240,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,4e15_B,0.1888,0.06341463414634146,122,cross_hsf_same_fold,PF08240,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,3qh4_A,0.1223,0.0761904761904762,122,cross_hsf_same_fold,PF08240,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,1vkh_A,0.1726,0.07650273224043716,397,cross_hsf_same_fold,PF08240,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,5mii_A,0.1707,0.09216589861751152,122,cross_hsf_same_fold,PF08240,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,4c88_C,0.1542,0.07547169811320754,122,cross_hsf_same_fold,PF08240,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,1jji_B,0.1345,0.08837209302325581,122,cross_hsf_same_fold,PF08240,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,4kry_E,0.1548,0.07352941176470588,122,cross_hsf_same_fold,PF08240,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,2qru_A,0.1541,0.06741573033707865,122,cross_hsf_same_fold,PF08240,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,2zsi_A,0.1194,0.04405286343612335,122,cross_hsf_same_fold,PF08240,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,1jjf_A,0.2147,0.07428571428571429,184,cross_hsf_same_fold,PF08240,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,1sfr_A,0.06876,0.05,122,cross_hsf_same_fold,PF08240,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,3gff_B,0.1392,0.0881057268722467,398,cross_hsf_same_fold,PF08240,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,2uz0_A,0.1476,0.07865168539325842,122,cross_hsf_same_fold,PF08240,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,4w9r_B,0.1073,0.05752212389380531,398,cross_hsf_same_fold,PF08240,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,3mga_A,0.1269,0.08421052631578947,184,cross_hsf_same_fold,PF08240,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,4h18_A,0.07557,0.07834101382488479,122,cross_hsf_same_fold,PF08240,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,2qm0_B,0.1746,0.06153846153846154,397,cross_hsf_same_fold,PF08240,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,1pv1_B,0.1546,0.06467661691542288,397,cross_hsf_same_fold,PF08240,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
3gfb_A,3ew3_B,0.07383,,443,cross_fold,PF08240,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,3hhr_B,0.07932,,611,cross_fold,PF08240,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,2h41_A,0.07201,,525,cross_fold,PF08240,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,1cfb_A,0.1076,,286,cross_fold,PF08240,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,5e7l_A,0.05719,,443,cross_fold,PF08240,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,4zxb_E,0.07499,0.059375,29,cross_fold,PF08240,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,5c3t_A,0.0711,,441,cross_fold,PF08240,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,5b21_B,0.1341,,441,cross_fold,PF08240,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,5eu6_D,0.06951,,524,cross_fold,PF08240,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,1oaq_L,0.1081,,441,cross_fold,PF08240,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,3bj9_1,0.09175,,441,cross_fold,PF08240,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,2ibz_X,0.137,,441,cross_fold,PF08240,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,6ns1_A,0.07503,,441,cross_fold,PF08240,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,1dcl_B,0.05653,,524,cross_fold,PF08240,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,1a14_L,0.1146,,441,cross_fold,PF08240,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,5c0c_J,0.06677,,524,cross_fold,PF08240,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,1koa_A,0.05182,0.03409090909090909,65,cross_fold,PF08240,PF07679,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,5jdj_B,0.1022,,344,cross_fold,PF08240,PF07679,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,5eo9_B,0.07726,,441,cross_fold,PF08240,PF07679,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,5k6w_A,0.06591,0.0703125,524,cross_fold,PF08240,PF07679,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,2j8o_B,0.08671,,611,cross_fold,PF08240,PF07679,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,4cbp_B,0.06703,,524,cross_fold,PF08240,PF07679,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,3kvq_A,0.09667,,524,cross_fold,PF08240,PF07679,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
3gfb_A,4u7m_A,0.06701,,344,cross_fold,PF08240,PF07679,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,4gi2_A,0.8368,0.20819112627986347,0,within_pfam,PF08240,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
2j8z_A,3m6i_B,0.7403,0.17288135593220338,0,within_pfam,PF08240,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
2j8z_A,1yb5_A,0.8821,0.28888888888888886,0,within_pfam,PF08240,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
2j8z_A,5a4d_G,0.7919,0.23905723905723905,434,within_pfam,PF08240,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
2j8z_A,1ps0_A,0.7667,0.2135593220338983,434,within_pfam,PF08240,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
2j8z_A,4a27_A,0.8974,0.2922077922077922,0,within_pfam,PF08240,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
2j8z_A,4ilk_A,0.7768,0.2041522491349481,434,within_pfam,PF08240,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
2j8z_A,4dvj_B,0.8134,0.21052631578947367,434,within_pfam,PF08240,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
2j8z_A,3euw_D,0.2189,0.10344827586206896,25,cross_pfam_same_hsf,PF08240,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
2j8z_A,3hnp_B,0.2304,0.0738255033557047,25,cross_pfam_same_hsf,PF08240,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
2j8z_A,3kux_A,0.2489,0.0684931506849315,25,cross_pfam_same_hsf,PF08240,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
2j8z_A,3wbf_B,0.1548,0.06293706293706294,25,cross_pfam_same_hsf,PF08240,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
2j8z_A,4ew6_A,0.2465,0.07692307692307693,25,cross_pfam_same_hsf,PF08240,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
2j8z_A,3oqb_H,0.2237,0.05844155844155844,25,cross_pfam_same_hsf,PF08240,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
2j8z_A,3ezy_A,0.2935,0.10738255033557047,159,cross_pfam_same_hsf,PF08240,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
2j8z_A,2p2s_B,0.2537,0.039473684210526314,159,cross_pfam_same_hsf,PF08240,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
2j8z_A,3oa2_B,0.2986,0.0196078431372549,25,cross_pfam_same_hsf,PF08240,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
2j8z_A,1gcu_A,0.2673,0.06474820143884892,25,cross_pfam_same_hsf,PF08240,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
2j8z_A,5a62_A,0.1128,0.10982658959537572,399,cross_hsf_same_fold,PF08240,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,4nvr_A,0.1351,0.06282722513089005,397,cross_hsf_same_fold,PF08240,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,2xt0_A,0.1686,0.07575757575757576,397,cross_hsf_same_fold,PF08240,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,1u2e_A,0.1117,0.04891304347826087,400,cross_hsf_same_fold,PF08240,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,4y7d_A,0.214,0.06666666666666667,399,cross_hsf_same_fold,PF08240,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,4etw_A,0.1123,0.07006369426751592,400,cross_hsf_same_fold,PF08240,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,2pl5_A,0.09312,0.06578947368421052,400,cross_hsf_same_fold,PF08240,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,3fob_C,0.194,0.08670520231213873,400,cross_hsf_same_fold,PF08240,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,4hs9_A,0.1659,0.056179775280898875,181,cross_hsf_same_fold,PF08240,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,2r11_D,0.1227,0.045,399,cross_hsf_same_fold,PF08240,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,3llc_A,0.1387,0.05325443786982249,397,cross_hsf_same_fold,PF08240,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,7wwf_B,0.195,0.08695652173913043,122,cross_hsf_same_fold,PF08240,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,5frd_A,0.2034,0.10344827586206896,122,cross_hsf_same_fold,PF08240,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,2y6u_A,0.08242,0.037383177570093455,397,cross_hsf_same_fold,PF08240,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,4q34_A,0.118,0.08982035928143713,397,cross_hsf_same_fold,PF08240,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,1imj_A,0.2397,0.10714285714285714,184,cross_hsf_same_fold,PF08240,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,4ccy_B,0.1773,0.05025125628140704,399,cross_hsf_same_fold,PF08240,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,6brt_B,0.2082,0.062146892655367235,400,cross_hsf_same_fold,PF08240,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,1y7i_B,0.1435,0.0738255033557047,399,cross_hsf_same_fold,PF08240,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,2yys_A,0.1593,0.09340659340659341,399,cross_hsf_same_fold,PF08240,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,6kf1_D,0.1638,0.08247422680412371,122,cross_hsf_same_fold,PF08240,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,4e15_B,0.1772,0.03626943005181347,122,cross_hsf_same_fold,PF08240,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,3qh4_A,0.165,0.05583756345177665,122,cross_hsf_same_fold,PF08240,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,1vkh_A,0.1728,0.075,397,cross_hsf_same_fold,PF08240,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,5mii_A,0.2154,0.04522613065326633,122,cross_hsf_same_fold,PF08240,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,4c88_C,0.0924,0.09547738693467336,122,cross_hsf_same_fold,PF08240,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,1jji_B,0.1416,0.0594059405940594,122,cross_hsf_same_fold,PF08240,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,4kry_E,0.1514,0.07291666666666667,122,cross_hsf_same_fold,PF08240,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,2qru_A,0.1723,0.08588957055214724,122,cross_hsf_same_fold,PF08240,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,2zsi_A,0.1617,0.05238095238095238,122,cross_hsf_same_fold,PF08240,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,1jjf_A,0.1455,0.10555555555555556,184,cross_hsf_same_fold,PF08240,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,1sfr_A,0.1171,0.06111111111111111,122,cross_hsf_same_fold,PF08240,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,3gff_B,0.1165,0.107981220657277,398,cross_hsf_same_fold,PF08240,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,2uz0_A,0.1527,0.0625,122,cross_hsf_same_fold,PF08240,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,4w9r_B,0.09418,0.06976744186046512,398,cross_hsf_same_fold,PF08240,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,3mga_A,0.1374,0.07335907335907337,184,cross_hsf_same_fold,PF08240,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,4h18_A,0.138,0.09547738693467336,122,cross_hsf_same_fold,PF08240,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,2qm0_B,0.163,0.0903954802259887,397,cross_hsf_same_fold,PF08240,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,1pv1_B,0.1376,0.08839779005524862,397,cross_hsf_same_fold,PF08240,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2j8z_A,3ew3_B,0.08902,,443,cross_fold,PF08240,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,3hhr_B,0.0616,,611,cross_fold,PF08240,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,2h41_A,0.1191,,525,cross_fold,PF08240,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,1cfb_A,0.08412,,286,cross_fold,PF08240,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,5e7l_A,0.0589,,443,cross_fold,PF08240,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,4zxb_E,0.08157,0.0802675585284281,29,cross_fold,PF08240,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,5c3t_A,0.06058,,441,cross_fold,PF08240,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,5b21_B,0.1383,,441,cross_fold,PF08240,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,5eu6_D,0.05906,,524,cross_fold,PF08240,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,1oaq_L,0.1145,,441,cross_fold,PF08240,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,3bj9_1,0.129,,441,cross_fold,PF08240,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,2ibz_X,0.1428,,441,cross_fold,PF08240,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,6ns1_A,0.07764,,441,cross_fold,PF08240,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,1dcl_B,0.08325,,524,cross_fold,PF08240,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,1a14_L,0.1105,,441,cross_fold,PF08240,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,5c0c_J,0.04028,,524,cross_fold,PF08240,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,1koa_A,0.07055,0.05945945945945946,65,cross_fold,PF08240,PF07679,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,5jdj_B,0.09697,,344,cross_fold,PF08240,PF07679,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,5eo9_B,0.09182,,441,cross_fold,PF08240,PF07679,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,5k6w_A,0.03947,0.021739130434782608,524,cross_fold,PF08240,PF07679,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2j8z_A,2j8o_B,0.0703,,611,cross_fold,PF08240,PF07679,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
